,Brand,Review,BOW Similarity Score
61,KBS ,"""so happy to see this on a sw florida publix supermarket shelf today. i am a bourbon lover and i can't imagine a better partner for a fine, high proof bourbon than this beer. enjoying my first bottle with a healthy pour of lil'book chapter 3. dinner can wait.""",0.0
62,KBS ,"very much like kentucky bourbon barrel, which stands to reason.', '\ngood textures and colors.",0.0
63,KBS ,"poured from a brown 12 oz. bottle. has a black color with a 1/2 inch head. smell is of chocolate, bourbon. taste is strong of bourbon, some chocolate, a bit on the boozy side. feels medium bodied in the mouth and overall is a solid beer, but i was expecting more based on the ratings here.",0.0
64,KBS ,fantastic.,0.0
65,KBS ,"poured from bottle into snifter after about a day in the 50 degree wine cooler. ', '\nlook: deep brown, nearly black, with a light coffee colored head. delightful', '\nsmell: imo this is the best part of the kbs. comes off almost like a mexican hot chocolate with deep chocolate notes, some small cinnamon hints. booziness apparent from the scent.', '\ntaste: matches the smell nearly to a t. heavy alcohol heat throughout with the chocolate notes brightening as it leaves your mouth. just like a barrel stout should be. quite sweet, but even as someone who doesn’t love sweet beers, it’s great.', '\nfeel: carbonation is quite low, so the combination of the stout density and boozy heat creates a rather unique, slick feel in the mouth. high sugar content seems to be enhanced by the slick feel.', '\noverall: king of barrel aged stouts for me. great stuff",0.0
66,KBS ,"preface by saying i’m not the biggest stout fan.', '\n', '\nbottled 12/4/2021 poured straight from the fridge into a frosted glass. started around 48° and it was very closed up. still able to get all the main notes of coffee, dark chocolate, and bourbon, but they were nowhere near as strong until the beer warmed up. my favorite temp was about 55-60° but i sipped until it hit closer to 70°', '\n', '\noverall: incredible stout. loads of separate flavors that all come together perfectly! ', '\n', '\nl: pitch black color, can’t even see light coming through when held up to a lamp. toasted brown head with good retention and lacing from top to bottom. ', '\n', '\ns: at first i got more chocolate than anything else, but as the beer warmed up 5-10° i got a much darker chocolate and strong coffee notes followed by bourbon on the end. chocolate heavy overall ', '\n', '\nt:cold straight from the fridge at 48° i got some coffee and chocolate and maybe some black licorice with a heavy hit of alcohol at the end. as the beer warmed up the alcohol completely disappeared. strong coffee flavor followed by dark chocolate and some nice bitterness that you would get from a nice piece of dark chocolate. bourbon follows on the aftertaste. slightly sweet at first with a bitter ending. some roasted malt, but coffee and chocolate are by far the strongest notes. ', '\n', '\nf: low carbonation, thicker and slightly creamy without being overly heavy. very smooth",0.0
67,KBS ,"pretty delicious stout, not too much comes close. love the blend of choco and coffee.",0.0
68,KBS ,"""look: poured from a 12 oz into a glass - midnight black pour just like a stout. lightly thin/ brown foam risen to the surface. quickly dissolves over time. a bit of lacing on the sides like some of these bubbles don't want to give up."", '\nsmell: getting the heavy notes of sweet bourbon barrels - getting some chocolatey vanilla aromas to it. not much on the coffee side this pour.', '\ntaste: definitely tasting the heavy chocolate, coffee and bourbon. the initial taste is coffee, followed by the taste of coffee, finishing with the bourbon after taste. very nice!!!!', '\nfeel: getting light carbonation - very smooth. very well hides the alcohol.', ""\noverall: this bad boy proves to live up to it's standards. wasn't sure because barrel aged stouts aren't my route but this proved me differently. will buy again and if you haven't tried it. this is a must try beer!""",0.054073807043587524
69,KBS ,"12 ounce bottle poured into a snulip glass. bottled on 9/9/21.', '\n', ""\nl---darkest brown color. fairly thin light brown head faded quickly to a ring and left ok lacing. head doesn't sound like much, but i think it's actually pretty good for the high abv."", '\n', '\ns---strong chocolate, lighter vanilla and bourbon barrel. not as much coffee as i was expecting.', '\n', '\nt---wow, very flavorful and nuanced. chocolate, coffee, bourbon and vanilla are all distinct. abv is well hidden behind sweetness. ', '\n', '\nf---medium/full bodied with minimal carbonation. almost a creamy texture with no alcohol burn.', '\n', '\no---i have been looking forward to trying this one and i was not disappointed. the best offering from an excellent brewery.",0.0
70,KBS ,"""i recently tried and reviewed founders - breakfast stout, which is also highly regarded. similar to that review, i will state that i actively dislike coffee. both the taste and the smell. so i don't foresee me falling in love with this beer, but i did want to try it out to see what all the fuss was about."", '\n', '\nl - poured from a 12 oz bottle into a snifter glass at roughly 55 degrees. the beer pours a dark black opaque. very thin film of tan head which quickly faded to bubbles. the thin head only leaves moderate lacing.', '\n', ""\ns - the roasted coffee comes up front with a slight hint of chocolate. not much else. it's pretty much straight-up coffee smell."", '\n', '\nt - the coffee roast comes up front, then fades to a chocolate. there’s a little bit of cola flavor there too. the flavor is then balanced with a slight bourbon at the end. aftertaste is a mild coffee roast. toward the end of the beer though, the coffee notes fade a little and the chocolate notes take center stage. the taste is much more complex and pleasing than the smell.', '\n', '\nf - the carbonation is almost like a cola. smooth texture overall. easy to drink. ', '\n', '\no - again, i tried this a week after trying founders oatmeal stout. from memory, they are very similar. (not sure about side-by-side comparison.) as i stated in that previous review, i do not like coffee. taste or smell. but these were so highly regarded that i had to try them. i still don’t prefer the coffee taste, but this is still a great beer. very smooth flavors that go together well. the 12% alcohol did not make this boozy at all. it was all flavor and no sign of high alcohol. i personally won’t try this again, but for a coffee drinker, this would be a fantastic beer.', '\n', ""\nagain, in all honestly, i don't like coffee one bit. the smell, the taste, all of it. but after the initial coffee hit, this was a great beer with balanced flavors. i don't see myself seeking this out in the future, but i'm glad i tried it, and i wouldn't hesitate to suggest it to any coffee-loving friends in the future.""",0.0
71,KBS ,very strong coffee and bourbon flavors. the coffee flavor seemed a little odd to me.,0.0
72,KBS ,"beautiful color and head. notes of chocolate. slight coffee flavor while sipping. very slight bourbon taste, which is fine. very delicious, but not as rich as i was hoping or expecting.', '\n', '\nupdating: having had many more bottles of this, i am more impressed. it is not a thick stout, but it is really delicious. price really ranges from store to store, so certainly worth buying when i get a good price.",0.0
73,KBS ,"1/5/22 bottled 10/14/21. chocolate predominates aroma & taste then coffee. full bodied, smooth & sweet. beautiful creamy head. excellent but prefer slightly less alcohol.",0.0
74,KBS ,"very similar to cbs and also just as good. i lack the finer filters to define taste as well as most other reviews can, but i do enjoy the taste of this beer.",0.0
75,CBS (Canadian Breakfast Stout) ,finally enjoying this after many years of it sitting in my beer fridge. nice looking beer...very dark with a finger of mocha colored head that receded to a thin cap and slightly thicker ring. maple comes through on the nose and the tongue. wonderfully full chewy feel. good beer.,0.0
76,CBS (Canadian Breakfast Stout) ,"2018 vintage.', '\nblack, with as light brown foam.', '\nin the smell coffee, toasted notes, maple syrup, vanilla.', '\nvery smooth taste, again maple syrup, sweet caramel. and a lot of vanilla.', '\nrelatively easy to drinf for its 11+ abv.', '\ngood.",0.09759000729485333
